"Time_Iter",    "Cur_Time"    ,    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   ,    "RefForce"    ,       "CD"       ,       "CL"       ,       "CSF"      ,       "CMx"      ,       "CMy"      ,       "CMz"      ,       "CFx"      ,       "CFy"      ,       "CFz"      ,      "CEff"      
        539,        0.45288397,      -6.812870065,      -3.450266566,      -3.861314801,       -1.12446043,          6383.475,     0.02637804681,       1.502779231,                 0,                 0,                 0,     0.02992324903,     -0.2349775698,       1.484529137,                 0,       56.97083037
        540,         0.4537242,      -6.857595717,      -3.484486482,      -3.895378328,      -1.158935339,          6383.475,     0.02571532079,       1.504328153,                 0,                 0,                 0,     0.02941710919,     -0.2358991952,       1.485939447,                 0,       58.49929565
        541,        0.45456443,       -6.90313981,      -3.522679934,      -3.932990498,      -1.197540788,          6383.475,      0.0249957129,       1.505528701,                 0,                 0,                 0,     0.02891333166,     -0.2368163435,       1.486996797,                 0,       60.23147678
        542,        0.45540466,      -6.946567358,      -3.565433186,      -3.974580698,      -1.240905487,          6383.475,     0.02422144391,       1.506377969,                 0,                 0,                 0,     0.02841319189,     -0.2377263235,       1.487698712,                 0,       62.19191451
        543,        0.45624489,      -6.983028362,      -3.613442955,      -4.020595867,      -1.289774107,          6383.475,     0.02339494844,       1.506873854,                 0,                 0,                 0,     0.02791795209,     -0.2386263721,       1.488043544,                 0,       64.41022334
        544,        0.45708512,       -7.00634737,      -3.667532872,       -4.07146431,      -1.345029351,          6383.475,     0.02251886194,       1.507015066,                 0,                 0,                 0,        0.02742886,     -0.2395136701,        1.48803048,                 0,       66.92234581
        545,        0.45792535,       -7.00096209,      -3.720789993,      -4.116202271,      -1.401420773,          6383.475,     0.02159614932,       1.506800315,                 0,                 0,                 0,     0.02694681033,     -0.2403850735,       1.487658764,                 0,       69.77171221
        546,        0.45876558,      -7.008531831,      -3.809335247,      -4.202692589,      -1.491041237,          6383.475,     0.02062927998,       1.506232949,                 0,                 0,                 0,     0.02647431376,      -0.241238732,       1.486932123,                 0,       73.01432484
        547,        0.45960581,      -6.984111406,      -3.896086657,      -4.276035125,      -1.584725219,          6383.475,     0.01962221702,       1.505313345,                 0,                 0,                 0,     0.02601227698,     -0.2420708077,       1.485851615,                 0,       76.71474347
        548,        0.46044604,      -6.947747242,      -3.982001379,      -4.340820975,      -1.674325034,          6383.475,     0.01857835888,       1.504043429,                 0,                 0,                 0,     0.02556172107,     -0.2428782888,       1.484419728,                 0,       80.95674322
        549,        0.46128627,      -6.907091408,      -4.054416688,      -4.388755555,      -1.747837115,          6383.475,     0.01750111402,       1.502425727,                 0,                 0,                 0,     0.02512361032,     -0.2436582568,       1.482639541,                 0,       85.84743379
        550,         0.4621265,      -6.910205193,      -4.131910015,      -4.442832136,      -1.817183699,          6383.475,     0.01639478506,        1.50046757,                 0,                 0,                 0,     0.02470117318,     -0.2444077478,       1.480519021,                 0,       91.52102724
        551,        0.46296673,      -6.809645327,      -4.039770985,      -4.372835277,      -1.715048179,          6383.475,     0.01526100719,       1.498164479,                 0,                 0,                 0,     0.02429008518,     -0.2451243734,        1.47805404,                 0,       98.16943671
        552,        0.46380696,      -6.762003359,      -3.965617649,      -4.317670272,      -1.631737163,          6383.475,     0.01410378412,       1.495524018,                 0,                 0,                 0,     0.02389293229,     -0.2458055044,       1.475252744,                 0,       106.0370752
        553,        0.46464719,      -6.722001546,      -3.886090364,      -4.254774031,      -1.548881136,          6383.475,     0.01292704077,       1.492552792,                 0,                 0,                 0,     0.02351125893,     -0.2464484225,       1.472122319,                 0,        115.459742
        554,        0.46548742,       -6.68016233,      -3.802466585,      -4.182038948,      -1.459690709,          6383.475,     0.01173417111,       1.489256785,                 0,                 0,                 0,     0.02314558204,     -0.2470508242,       1.468669246,                 0,       126.9162322
        555,        0.46632765,      -6.646295128,      -3.733653742,      -4.121069681,      -1.391251426,          6383.475,     0.01052945146,       1.485644552,                 0,                 0,                 0,     0.02279752664,     -0.2476099837,       1.464902693,                 0,        141.094202
        556,        0.46716788,      -6.612088081,      -3.671394441,      -4.062403585,      -1.331382983,          6383.475,    0.009316876575,        1.48172494,                 0,                 0,                 0,     0.02246824226,     -0.2481235033,       1.460832067,                 0,       159.0366608
        557,        0.46800811,      -6.583827297,      -3.617655023,      -4.012108803,      -1.278296448,          6383.475,    0.008100553829,       1.477507486,                 0,                 0,                 0,     0.02215876718,     -0.2485889942,       1.456467474,                 0,       182.3958605
